epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
26,1012.52,0.56784,0.66067,0.60351,0.8322,0,0.88458,0.87835,0.93244,0.79734,0.88558,0.87241,0.92277,0.69373,0.50039,0.74109,0.48042,0.80217,0,0.00041839,0.00041839,0.00041839
27,1053.88,0.54557,0.61956,0.63091,0.82709,0,0.70948,0.86533,0.8663,0.74017,0.70632,0.86219,0.86096,0.6524,0.49717,0.77046,0.61408,0.79971,0,0.000412886,0.000412886,0.000412886
28,1089.64,0.53373,0.59561,0.56875,0.82785,0,0.76491,0.84136,0.87682,0.76187,0.76074,0.83591,0.87115,0.66573,0.48658,0.75281,0.58153,0.79723,0,0.000407381,0.000407381,0.000407381
29,1126.68,0.54093,0.60591,0.55407,0.82747,0,0.68482,0.89102,0.87065,0.75209,0.68179,0.87764,0.86121,0.64859,0.48931,0.74941,0.59527,0.79819,0,0.000401877,0.000401877,0.000401877
30,1162.83,0.54386,0.61083,0.57634,0.82553,0,0.81354,0.84538,0.90412,0.7756,0.81127,0.83859,0.89528,0.67242,0.4924,0.79351,0.5575,0.79794,0,0.000396372,0.000396372,0.000396372
31,1200.11,0.52521,0.59682,0.58867,0.82499,0,0.68929,0.89216,0.85383,0.7326,0.68487,0.88626,0.8483,0.65083,0.49566,0.76177,0.63971,0.80046,0,0.000390868,0.000390868,0.000390868
32,1237,0.53373,0.5894,0.56578,0.82248,0,0.65566,0.88707,0.85285,0.73819,0.65186,0.88207,0.84628,0.63844,0.48353,0.7531,0.6473,0.79741,0,0.000385364,0.000385364,0.000385364
33,1275.67,0.52911,0.59735,0.56293,0.82255,0,0.66476,0.88455,0.84267,0.72294,0.65876,0.87604,0.83422,0.61857,0.50772,0.78184,0.66912,0.80086,0,0.000379859,0.000379859,0.000379859
34,1312.74,0.52697,0.59628,0.57004,0.82054,0,0.6979,0.88878,0.87271,0.75614,0.69476,0.88489,0.86723,0.65461,0.47193,0.77242,0.61047,0.79197,0,0.000374355,0.000374355,0.000374355
35,1350.93,0.51842,0.58406,0.59366,0.82441,0,0.68994,0.88616,0.86135,0.74306,0.68485,0.87887,0.85166,0.64578,0.47977,0.73038,0.61221,0.7962,0,0.00036885,0.00036885,0.00036885
36,1387.23,0.52162,0.59018,0.5453,0.82483,0,0.62196,0.87752,0.81317,0.70608,0.61639,0.86448,0.80271,0.61224,0.4825,0.79246,0.75535,0.79706,0,0.000363346,0.000363346,0.000363346
37,1423.98,0.52564,0.59157,0.52349,0.82753,0,0.64837,0.87221,0.84046,0.71544,0.64606,0.85761,0.83349,0.62402,0.50805,0.81308,0.67765,0.79861,0,0.000357842,0.000357842,0.000357842
38,1461.28,0.52701,0.5895,0.55531,0.8229,0,0.79593,0.83909,0.90156,0.77936,0.79443,0.83424,0.89474,0.67503,0.47145,0.72655,0.53931,0.79553,0,0.000352337,0.000352337,0.000352337
39,1497.83,0.50561,0.57385,0.5338,0.8188,0,0.78258,0.84637,0.90096,0.77932,0.77742,0.8423,0.89355,0.67861,0.47648,0.71416,0.54652,0.7941,0,0.000346833,0.000346833,0.000346833
40,1534.67,0.50687,0.55403,0.51421,0.81559,0,0.85895,0.83791,0.9135,0.79631,0.84995,0.83027,0.90322,0.68854,0.46385,0.73122,0.51427,0.79376,0,0.000341328,0.000341328,0.000341328
41,1570.86,0.50903,0.5866,0.54646,0.81989,0,0.77831,0.87861,0.90866,0.78789,0.77131,0.87107,0.902,0.68845,0.46827,0.74101,0.53268,0.79533,0,0.000335824,0.000335824,0.000335824
42,1608.27,0.50534,0.55828,0.53454,0.81938,0,0.82831,0.84074,0.90816,0.7773,0.82297,0.83601,0.89897,0.66997,0.50481,0.73836,0.55614,0.80254,0,0.00033032,0.00033032,0.00033032
43,1645.35,0.53297,0.58764,0.54395,0.82355,0,0.7834,0.82813,0.88082,0.76115,0.77901,0.82343,0.87265,0.67227,0.46983,0.73682,0.58194,0.79229,0,0.000324815,0.000324815,0.000324815
44,1682.98,0.50655,0.54638,0.49742,0.81955,0,0.66019,0.8974,0.84435,0.73088,0.65396,0.88644,0.83368,0.63899,0.48609,0.79371,0.67427,0.79529,0,0.000319311,0.000319311,0.000319311
45,1718.84,0.49425,0.54282,0.49475,0.8195,0,0.70311,0.89784,0.87386,0.75926,0.70148,0.88979,0.8669,0.65488,0.47162,0.77341,0.5727,0.79258,0,0.000313806,0.000313806,0.000313806
46,1757.01,0.5008,0.5562,0.51393,0.81921,0,0.81769,0.83189,0.90646,0.78756,0.80877,0.82253,0.89271,0.6798,0.46388,0.73392,0.53287,0.79433,0,0.000308302,0.000308302,0.000308302
47,1792.71,0.49779,0.55411,0.48684,0.81521,0,0.76163,0.82604,0.87479,0.75813,0.76979,0.80479,0.86726,0.65631,0.47766,0.79142,0.58019,0.79651,0,0.000302798,0.000302798,0.000302798
48,1829.99,0.48365,0.52731,0.49208,0.81488,0,0.67133,0.87522,0.86201,0.75068,0.66584,0.86788,0.85188,0.646,0.4682,0.79198,0.64933,0.79271,0,0.000297293,0.000297293,0.000297293
49,1865.75,0.50084,0.56086,0.52426,0.82132,0,0.78853,0.86379,0.90876,0.78445,0.78028,0.85786,0.89791,0.67534,0.47546,0.79278,0.51039,0.79412,0,0.000291789,0.000291789,0.000291789
50,1900.92,0.49466,0.53622,0.49068,0.81602,0,0.69054,0.8544,0.86128,0.74846,0.68739,0.85025,0.85485,0.64206,0.48152,0.82045,0.63059,0.79584,0,0.000286284,0.000286284,0.000286284
51,1936.97,0.48393,0.53391,0.49198,0.81608,0,0.67642,0.83992,0.83568,0.7278,0.66576,0.83197,0.82568,0.62727,0.47099,0.85098,0.68229,0.79456,0,0.00028078,0.00028078,0.00028078
52,1973.04,0.49208,0.5448,0.52731,0.81786,0,0.66805,0.89464,0.84956,0.73607,0.6588,0.88387,0.83661,0.63063,0.48723,0.82593,0.61487,0.79705,0,0.000275276,0.000275276,0.000275276
53,2011.68,0.49742,0.56409,0.50929,0.8142,0,0.80512,0.83689,0.90487,0.78883,0.79628,0.82948,0.89305,0.67722,0.45713,0.81215,0.52675,0.79054,0,0.000269771,0.000269771,0.000269771
54,2048.16,0.48063,0.52973,0.47419,0.8159,0,0.79329,0.84369,0.8983,0.78279,0.78755,0.83575,0.88932,0.68602,0.45815,0.69565,0.54679,0.78723,0,0.000264267,0.000264267,0.000264267
55,2085.87,0.47926,0.5065,0.42481,0.81361,0,0.77315,0.85747,0.9014,0.78613,0.75967,0.85537,0.89018,0.67105,0.46023,0.74927,0.53401,0.79049,0,0.000258762,0.000258762,0.000258762
56,2121.39,0.47951,0.52945,0.46232,0.81717,0,0.67611,0.8792,0.85321,0.74159,0.67162,0.87165,0.84591,0.64207,0.47179,0.75592,0.64474,0.7942,0,0.000253258,0.000253258,0.000253258
57,2157.97,0.48832,0.53036,0.49369,0.81675,0,0.87293,0.85137,0.92448,0.81136,0.86717,0.84384,0.91605,0.69716,0.43389,0.7437,0.49242,0.78583,0,0.000247754,0.000247754,0.000247754
58,2197.69,0.48054,0.5299,0.50172,0.81465,0,0.92133,0.86859,0.94747,0.83019,0.91227,0.86019,0.93506,0.72206,0.43441,0.70149,0.44702,0.78667,0,0.000242249,0.000242249,0.000242249
59,2239.26,0.47434,0.5048,0.46353,0.81298,0,0.77768,0.87369,0.91139,0.79484,0.77061,0.86351,0.90175,0.68506,0.46162,0.7782,0.50841,0.79062,0,0.000236745,0.000236745,0.000236745
60,2275.8,0.4814,0.51862,0.47458,0.81541,0,0.8777,0.87956,0.93875,0.82682,0.87527,0.87366,0.93167,0.71153,0.43296,0.70448,0.46586,0.78516,0,0.00023124,0.00023124,0.00023124
61,2312.52,0.47793,0.51976,0.4636,0.81501,0,0.77308,0.87889,0.91335,0.80023,0.76781,0.87041,0.9059,0.6884,0.4504,0.73608,0.49792,0.79039,0,0.000225736,0.000225736,0.000225736
62,2348.85,0.4731,0.49403,0.44498,0.81601,0,0.67134,0.90791,0.8659,0.75667,0.66381,0.89702,0.85475,0.64906,0.46049,0.83969,0.63411,0.78966,0,0.000220232,0.000220232,0.000220232
63,2386.18,0.46882,0.50278,0.46446,0.81477,0,0.86594,0.87536,0.93627,0.81911,0.85937,0.86851,0.92537,0.69874,0.44242,0.76828,0.45986,0.78746,0,0.000214727,0.000214727,0.000214727
64,2421.49,0.46758,0.50274,0.43633,0.81064,0,0.81126,0.86012,0.921,0.80772,0.80331,0.85292,0.91145,0.68917,0.44253,0.74906,0.48564,0.7853,0,0.000209223,0.000209223,0.000209223
65,2459.01,0.47257,0.5146,0.47083,0.81194,0,0.83902,0.84506,0.92785,0.8149,0.81091,0.85625,0.91655,0.68885,0.43242,0.71564,0.47078,0.78431,0,0.000203718,0.000203718,0.000203718
66,2495.35,0.45551,0.48562,0.42568,0.81426,0,0.87469,0.84694,0.92625,0.81473,0.86766,0.84133,0.9207,0.69782,0.4387,0.76872,0.46641,0.78808,0,0.000198214,0.000198214,0.000198214
67,2533.46,0.4526,0.478,0.44452,0.81292,0,0.75122,0.84853,0.89669,0.78601,0.75264,0.83029,0.88635,0.67107,0.4456,0.81266,0.53578,0.7865,0,0.00019271,0.00019271,0.00019271
68,2569.71,0.4605,0.49997,0.43189,0.81049,0,0.87174,0.85712,0.92981,0.81525,0.86297,0.85063,0.92079,0.69402,0.4406,0.77873,0.4673,0.78795,0,0.000187205,0.000187205,0.000187205
69,2606.91,0.46092,0.49638,0.4472,0.80955,0,0.76799,0.85825,0.9015,0.79217,0.74218,0.86512,0.88618,0.66944,0.43886,0.78755,0.53316,0.78765,0,0.000181701,0.000181701,0.000181701
70,2643.45,0.45301,0.48124,0.42143,0.80951,0,0.69478,0.87259,0.86701,0.76517,0.68867,0.86591,0.85986,0.65141,0.44308,0.79826,0.61433,0.7865,0,0.000176196,0.000176196,0.000176196
71,2679.41,0.45847,0.49494,0.45126,0.81354,0,0.81298,0.82947,0.9061,0.79466,0.80501,0.8193,0.89496,0.67619,0.44212,0.74594,0.52786,0.78727,0,0.000170692,0.000170692,0.000170692
72,2716.49,0.45335,0.47772,0.41581,0.80789,0,0.84718,0.86087,0.92668,0.81218,0.8389,0.85364,0.91547,0.69813,0.43915,0.77156,0.46894,0.78714,0,0.000165188,0.000165188,0.000165188
73,2752.98,0.4462,0.47341,0.40872,0.81087,0,0.78853,0.80221,0.88994,0.78533,0.79911,0.78086,0.88096,0.66781,0.44146,0.78271,0.56275,0.78728,0,0.000159683,0.000159683,0.000159683
74,2791.69,0.44736,0.48285,0.3913,0.80983,0,0.8083,0.89457,0.92774,0.81543,0.80076,0.88468,0.91758,0.6945,0.4336,0.77743,0.46202,0.78591,0,0.000154179,0.000154179,0.000154179
75,2829.26,0.44201,0.46656,0.40739,0.80814,0,0.80564,0.83762,0.90126,0.79592,0.80791,0.82077,0.89448,0.67583,0.43799,0.78274,0.51758,0.78682,0,0.000148674,0.000148674,0.000148674
76,2867.27,0.44704,0.47415,0.3853,0.81029,0,0.80146,0.8454,0.89474,0.79117,0.8085,0.82078,0.88745,0.6783,0.43305,0.84416,0.543,0.78553,0,0.00014317,0.00014317,0.00014317
77,2903.33,0.44032,0.46537,0.38656,0.80656,0,0.72433,0.82519,0.83968,0.74249,0.71992,0.81628,0.83163,0.63394,0.4454,0.78971,0.67966,0.7876,0,0.000137666,0.000137666,0.000137666
78,2941.81,0.44364,0.47179,0.3823,0.80679,0,0.8306,0.81926,0.8582,0.75911,0.82362,0.81097,0.84867,0.64925,0.43522,0.80342,0.61664,0.7859,0,0.000132161,0.000132161,0.000132161
79,2978.31,0.44318,0.47049,0.39783,0.80528,0,0.76366,0.7999,0.85271,0.75465,0.75774,0.79327,0.84618,0.64199,0.43717,0.77421,0.64513,0.7874,0,0.000126657,0.000126657,0.000126657
80,3016.68,0.43886,0.4667,0.38853,0.80652,0,0.70404,0.84646,0.85018,0.75077,0.69891,0.84014,0.84451,0.63094,0.44619,0.82268,0.63614,0.78819,0,0.000121152,0.000121152,0.000121152
81,3052.68,0.446,0.47757,0.41411,0.80913,0,0.82861,0.83009,0.9112,0.80779,0.82291,0.82392,0.90509,0.68534,0.42836,0.77836,0.50101,0.78531,0,0.000115648,0.000115648,0.000115648
82,3090.58,0.44664,0.47717,0.3989,0.80629,0,0.78584,0.87401,0.89719,0.79126,0.77705,0.8699,0.89041,0.67743,0.43141,0.76079,0.5277,0.78626,0,0.000110144,0.000110144,0.000110144
83,3127.36,0.43029,0.45136,0.36248,0.80702,0,0.84545,0.86256,0.8995,0.7973,0.83632,0.85384,0.89136,0.68662,0.422,0.74478,0.51438,0.78396,0,0.000104639,0.000104639,0.000104639
84,3165.42,0.43003,0.45133,0.37668,0.80854,0,0.78186,0.78014,0.81349,0.71728,0.77479,0.77239,0.80484,0.61964,0.44172,0.79951,0.76236,0.78775,0,9.91348e-05,9.91348e-05,9.91348e-05
85,3201.27,0.43104,0.4694,0.39724,0.80712,0,0.79533,0.81557,0.84205,0.74376,0.78807,0.80775,0.83453,0.64239,0.43459,0.80654,0.65492,0.78701,0,9.36304e-05,9.36304e-05,9.36304e-05
86,3238.27,0.42847,0.45327,0.37779,0.80768,0,0.73058,0.84765,0.87097,0.76844,0.72351,0.84348,0.86278,0.66064,0.43761,0.77509,0.59214,0.78516,0,8.8126e-05,8.8126e-05,8.8126e-05
87,3275.88,0.42588,0.43182,0.35782,0.80625,0,0.78407,0.83586,0.87767,0.77966,0.77207,0.82781,0.86696,0.66492,0.43065,0.80379,0.58558,0.78601,0,8.26216e-05,8.26216e-05,8.26216e-05
88,3311.9,0.42474,0.43609,0.35463,0.80388,0,0.79827,0.79455,0.83948,0.74291,0.79053,0.78736,0.83268,0.63704,0.42817,0.78003,0.67697,0.78521,0,7.71172e-05,7.71172e-05,7.71172e-05
89,3349.5,0.42742,0.45738,0.37083,0.80856,0,0.74485,0.793,0.82592,0.73351,0.73713,0.78501,0.81773,0.63079,0.43192,0.81018,0.70904,0.78468,0,7.16128e-05,7.16128e-05,7.16128e-05
90,3385.59,0.4198,0.439,0.34899,0.80384,0,0.80479,0.80908,0.88262,0.78509,0.79507,0.80314,0.87683,0.67386,0.42723,0.80231,0.5708,0.78461,0,6.61084e-05,6.61084e-05,6.61084e-05
91,3419.45,0.40441,0.42789,0.36996,0.79959,0,0.77066,0.85693,0.89463,0.79529,0.76434,0.84999,0.88647,0.67768,0.42214,0.79306,0.55575,0.78408,0,6.0604e-05,6.0604e-05,6.0604e-05
92,3450.21,0.4007,0.42835,0.3594,0.80022,0,0.77217,0.8245,0.86154,0.76573,0.76265,0.82029,0.85577,0.65112,0.42809,0.76882,0.62157,0.78417,0,5.50996e-05,5.50996e-05,5.50996e-05
93,3480.65,0.40055,0.41852,0.34815,0.80153,0,0.76844,0.83792,0.86376,0.76869,0.79688,0.79702,0.85809,0.65896,0.42208,0.76267,0.61283,0.78272,0,4.95952e-05,4.95952e-05,4.95952e-05
94,3510.99,0.39681,0.42417,0.34204,0.8014,0,0.78148,0.80416,0.85112,0.75762,0.78576,0.78908,0.84533,0.64688,0.42251,0.80543,0.65723,0.7835,0,4.40908e-05,4.40908e-05,4.40908e-05
95,3541.47,0.39309,0.40984,0.3319,0.79965,0,0.8013,0.79748,0.85934,0.76434,0.7955,0.79165,0.85324,0.65487,0.42852,0.80174,0.63284,0.78552,0,3.85864e-05,3.85864e-05,3.85864e-05
96,3572.09,0.38767,0.41075,0.33856,0.79501,0,0.78775,0.76651,0.81628,0.72643,0.78171,0.76051,0.80906,0.62507,0.42816,0.81139,0.73856,0.78387,0,3.3082e-05,3.3082e-05,3.3082e-05
97,3602.26,0.39609,0.41384,0.31808,0.79985,0,0.80486,0.78542,0.85575,0.76219,0.80078,0.77803,0.84942,0.65345,0.42823,0.81272,0.64591,0.78417,0,2.75776e-05,2.75776e-05,2.75776e-05
98,3632.29,0.38541,0.39939,0.3152,0.79696,0,0.80862,0.80683,0.87208,0.77761,0.80362,0.80228,0.86655,0.67083,0.42152,0.8054,0.6024,0.78283,0,2.20732e-05,2.20732e-05,2.20732e-05
99,3662.31,0.38711,0.40658,0.30161,0.79749,0,0.81243,0.79519,0.86178,0.76943,0.8077,0.78943,0.8558,0.65964,0.42206,0.80641,0.6318,0.78267,0,1.65688e-05,1.65688e-05,1.65688e-05
100,3692.4,0.38747,0.40266,0.30586,0.7978,0,0.81037,0.78707,0.85054,0.75996,0.80668,0.78313,0.84504,0.65157,0.42034,0.80364,0.65947,0.78239,0,1.10644e-05,1.10644e-05,1.10644e-05
